%
% This is a file generated by the Open Source, Arc-Routing Library (OAR Lib).
% For more information on OAR Lib, or the format please visit: 
% https://github.com/Olibear/ArcRoutingLibrary 
%

================================
Format: OAR Lib
Graph Type:UNDIRECTED
Problem Type:TRUCK_AND_DRONE
Fleet Size (k):15
Number of Depots:SINGLE_DEPOT
Alpha:0.8
Drones Per Vehicle (l):3
Drone Flight Duration (t_drone):1000
Truck Capacity (cap_truck):50
Depot ID(s) (d):306
N:593
M:663
================================

LINKS
Line Format:V1,V2,COST,REQUIRED
593,210,8,false
103,104,8,false
435,438,175,false
480,481,12,false
255,138,30,false
475,488,48,false
100,516,47,false
557,54,59,false
166,434,31,false
412,413,19,false
68,517,9,false
160,450,71,false
403,402,2,false
526,527,12,false
553,90,31,false
23,24,30,false
257,1,114,false
473,188,47,false
407,191,36,false
331,330,28,false
288,289,9,false
207,208,37,false
145,146,3,false
560,561,17,false
119,120,56,false
589,56,73,false
550,551,8,false
467,19,32,false
205,512,45,false
85,84,6,false
43,271,7,false
229,230,24,false
112,304,37,false
360,362,12,false
571,572,120,false
344,504,34,false
251,252,29,false
365,307,6,false
310,311,5,false
489,507,39,false
481,482,10,false
447,445,34,false
123,124,10,false
523,524,53,false
468,342,12,false
371,372,4,false
220,579,17,false
118,119,12,false
261,262,53,false
472,290,9,false
552,89,12,false
356,355,21,false
465,466,36,false
462,463,115,false
458,459,28,false
277,278,6,false
355,354,28,false
534,535,110,false
131,284,9,false
537,538,28,false
563,562,42,false
295,296,90,false
83,82,7,false
592,41,60,false
393,166,138,false
201,423,46,false
76,75,7,false
484,485,20,false
187,15,38,false
326,327,36,false
232,233,72,false
185,474,8,false
172,173,55,false
359,358,90,false
65,66,3,false
248,249,77,false
558,557,18,false
128,468,30,false
493,494,38,false
543,542,10,false
589,588,35,false
144,145,3,false
110,109,59,false
222,223,106,false
549,550,52,false
260,556,51,false
533,534,102,false
26,27,40,false
396,395,17,false
305,237,11,false
532,328,10,false
131,315,15,false
80,79,6,false
300,326,59,false
139,559,44,false
313,26,41,false
58,57,3,false
81,540,10,false
408,117,43,false
309,25,47,false
350,351,31,false
61,519,73,false
50,508,39,false
63,64,5,false
90,388,28,false
181,180,3,false
175,176,58,false
29,495,42,false
174,267,30,false
409,412,96,false
161,581,35,false
45,46,3,false
218,219,40,false
285,286,42,false
35,13,119,false
441,165,78,false
506,344,40,false
185,488,75,false
494,127,82,false
325,300,16,false
154,155,53,false
583,582,67,false
344,345,8,false
293,462,39,false
392,389,6,false
550,58,13,false
454,455,112,false
34,35,119,false
450,159,37,false
272,273,4,false
379,380,13,false
404,403,2,false
138,590,41,false
89,88,142,false
394,154,10,false
520,69,41,false
451,452,16,false
541,542,10,false
554,40,61,false
303,112,11,false
89,121,7,false
477,478,13,false
300,301,34,false
245,246,71,false
155,411,122,false
512,178,9,false
79,78,7,false
149,545,30,false
357,70,56,false
124,376,55,false
514,209,8,false
438,92,30,false
559,226,68,false
483,484,22,false
194,211,124,false
50,51,8,false
253,254,6,false
227,228,100,false
197,432,4,false
188,2,32,false
535,536,110,false
546,547,4,false
40,515,50,false
461,364,15,false
91,385,119,false
552,553,119,false
71,70,7,false
225,139,98,false
244,167,111,false
72,71,6,false
390,392,52,false
294,295,62,false
332,331,35,false
428,432,27,false
199,198,7,false
464,465,93,false
333,334,47,false
42,128,54,false
517,520,13,false
450,451,12,false
565,570,53,false
116,115,18,false
273,274,46,false
237,306,23,false
479,480,40,false
430,428,31,false
452,453,18,false
86,85,8,false
280,281,23,false
268,393,66,false
132,133,5,false
536,537,111,false
561,563,19,false
265,266,12,false
377,378,3,false
174,240,25,false
351,132,3,false
411,410,18,false
204,205,16,false
212,213,5,false
129,49,49,false
214,215,9,false
13,36,39,false
586,585,15,false
444,447,44,false
327,171,24,false
168,258,118,false
191,408,41,false
259,193,118,false
173,174,47,false
386,253,20,false
576,577,20,false
62,63,17,false
206,207,37,false
231,359,37,false
445,438,17,false
343,128,5,false
33,34,119,false
324,325,27,false
250,251,56,false
423,200,33,false
37,38,69,false
366,367,5,false
591,592,14,false
498,499,24,false
48,469,53,false
330,61,110,false
381,382,13,false
399,398,9,false
335,39,48,false
30,475,53,false
575,576,9,false
414,155,44,false
117,471,48,false
135,136,18,false
513,206,38,false
537,330,10,false
150,398,46,false
505,506,116,false
341,340,30,false
29,30,91,false
234,235,66,false
16,37,59,false
301,302,36,false
114,113,36,false
104,357,10,false
77,76,18,false
7,8,5,false
249,558,42,false
224,225,4,false
137,285,25,false
302,303,33,false
219,220,16,false
276,277,5,false
235,236,78,false
352,537,51,false
432,196,13,false
247,248,43,false
38,39,77,false
463,335,40,false
101,67,55,false
98,229,90,false
518,97,27,false
208,514,39,false
542,81,10,false
238,239,135,false
152,234,14,false
418,416,98,false
108,107,11,false
54,250,193,false
190,189,31,false
290,291,9,false
43,467,45,false
246,247,41,false
446,447,19,false
81,80,6,false
92,439,155,false
66,67,20,false
476,29,53,false
281,282,61,false
75,74,13,false
52,489,68,false
342,341,38,false
427,426,35,false
179,177,4,false
400,305,43,false
511,509,45,false
307,506,42,false
329,518,83,false
522,102,23,false
388,89,129,false
169,261,93,false
317,318,24,false
397,396,5,false
304,400,17,false
320,321,4,false
17,16,11,false
152,153,28,false
505,490,39,false
419,416,46,false
455,456,72,false
569,565,28,false
215,216,13,false
422,421,13,false
196,195,7,false
588,587,43,false
296,297,68,false
176,566,38,false
433,270,72,false
242,243,67,false
57,589,132,false
24,25,50,false
28,29,75,false
551,312,70,false
590,256,44,false
540,332,39,false
507,508,117,false
189,473,28,false
383,298,42,false
299,202,141,false
6,7,5,false
440,435,27,false
10,11,11,false
579,221,34,false
151,152,41,false
573,575,17,false
521,522,100,false
111,523,10,false
469,49,31,false
271,272,3,false
380,195,11,false
106,107,10,false
486,475,65,false
373,374,4,false
429,387,32,false
581,352,173,false
109,531,35,false
531,108,35,false
318,319,37,false
493,501,48,false
256,591,46,false
230,69,116,false
525,526,9,false
476,477,29,false
311,312,10,false
548,549,8,false
475,177,38,false
136,137,24,false
===========END LINKS============

VERTICES
Line Format:x,y
-77.0297021,38.9529053
-77.034885,38.936716
-77.034835,38.936722
-77.034729,38.936739
-77.034673,38.936751
-77.034619,38.936764
-77.034571,38.936779
-77.034524,38.936797
-77.034481,38.936815
-77.03444,38.936837
-77.0343385,38.936881
-77.034196,38.93696
-77.032725,38.942928
-77.034226,38.93683
-77.034293,38.936672
-77.032709,38.931346
-77.0327101,38.9312488
-77.0327303,38.93348
-77.03273,38.933581
-77.032729,38.937609
-77.032729,38.9379
-77.0327185,38.9302195
-77.032731,38.933855
-77.032732,38.934121
-77.032733,38.934568
-77.032733,38.934937
-77.032733,38.935296
-77.032732,38.935592
-77.032731,38.936264
-77.03273,38.937078
-77.03273,38.93752
-77.032729,38.938678
-77.032729,38.939741
-77.032728,38.940806
-77.032727,38.941867
-77.032726,38.943275
-77.032735,38.931868
-77.032733,38.932482
-77.0327311,38.933166
-77.029703,38.947187
-77.029699,38.950802
-77.03537,38.934546
-77.033233,38.934142
-77.034046,38.934181
-77.034078,38.934185
-77.03411,38.934193
-77.034141,38.934202
-77.034441,38.934323
-77.035298,38.934656
-77.030869,38.933856
-77.03096,38.933855
-77.03145,38.933854
-77.025938,38.941867
-77.029704,38.941865
-77.029701,38.9482586
-77.023892,38.933642
-77.026227,38.933424
-77.026259,38.933422
-77.0265228,38.9334268
-77.023521,38.931058
-77.0265645,38.9307778
-77.027317,38.930709
-77.027504,38.930693
-77.027555,38.930691
-77.027737,38.93069
-77.027763,38.930691
-77.02799,38.930694
-77.029,38.930692
-77.029708,38.930697
-77.0275666,38.932059
-77.027525,38.932103
-77.027483,38.932137
-77.027444,38.932175
-77.027324,38.932315
-77.027248,38.93241
-77.027211,38.932458
-77.027112,38.9326
-77.027059,38.93266
-77.027003,38.932694
-77.026946,38.932719
-77.0268811,38.9327372
-77.0268899,38.9328384
-77.0268868,38.9328968
-77.0268798,38.9329238
-77.0268648,38.9329688
-77.0268338,38.9330318
-77.0264778,38.9334828
-77.0260608,38.9340368
-77.0252428,38.9351388
-77.0242901,38.9363263
-77.029703,38.945062
-77.027196,38.936983
-77.029365,38.936874
-77.029514,38.936865
-77.02971,38.936836
-77.029711,38.923765
-77.0262745,38.9288178
-77.029708,38.928635
-77.027744,38.929675
-77.0277628,38.9297458
-77.027873,38.930212
-77.028175,38.931469
-77.0282411,38.9317552
-77.02826,38.931821
-77.0282779,38.9318919
-77.028477,38.93271
-77.0284931,38.9327913
-77.0284981,38.9328843
-77.0285011,38.9335033
-77.0284981,38.9340263
-77.0285011,38.9343043
-77.0285011,38.9345693
-77.0284991,38.9352653
-77.0285021,38.9355803
-77.0285011,38.9358113
-77.0284991,38.9359643
-77.02962,38.914088
-77.02413,38.935233
-77.024262,38.935237
-77.024897,38.935177
-77.025303,38.935106
-77.0254206,38.9351073
-77.0257961,38.9352054
-77.02589,38.9352513
-77.030867,38.935784
-77.030947,38.935788
-77.031274,38.935877
-77.035645,38.934118
-77.035044,38.935048
-77.034832,38.935383
-77.034823,38.935491
-77.034465,38.936059
-77.034513,38.936047
-77.034534,38.936035
-77.034663,38.935904
-77.034787,38.935781
-77.034951,38.935613
-77.029701,38.948988
-77.029711,38.924755
-77.027049,38.932764
-77.0271039,38.9327728
-77.02756,38.932869
-77.02766,38.932891
-77.027929,38.932952
-77.027954,38.932956
-77.02798,38.932957
-77.028005,38.932956
-77.02803,38.932952
-77.028055,38.932946
-77.0286,38.9327536
-77.029293,38.932512
-77.029718,38.932364
-77.030015,38.932267
-77.030318,38.932162
-77.030869,38.931973
-77.0329006,38.9312431
-77.033699,38.931543
-77.034696,38.931929
-77.035359,38.932184
-77.0364601,38.932607
-77.023662,38.932039
-77.023801,38.933017
-77.0239722,38.9341849
-77.025622,38.942293
-77.027196,38.938681
-77.028301,38.938677
-77.029704,38.938676
-77.0296994,38.9540959
-77.029694,38.960211
-77.029621,38.9155708
-77.0272,38.935619
-77.028611,38.935993
-77.02921,38.936154
-77.029725,38.936285
-77.030236,38.936426
-77.030864,38.936595
-77.033721,38.937345
-77.029621,38.9111241
-77.033737,38.93732
-77.033768,38.937281
-77.033786,38.937264
-77.03381,38.937243
-77.033935,38.937156
-77.03404,38.937092
-77.0341197,38.9370312
-77.034148,38.937008
-77.034725,38.936708
-77.035247,38.936734
-77.036101,38.936782
-77.0364519,38.9367919
-77.029622,38.913347
-77.029624,38.916285
-77.029694,38.957277
-77.029621,38.916999
-77.02518,38.936041
-77.025211,38.936094
-77.025237,38.936237
-77.025311,38.936712
-77.025317,38.936769
-77.025324,38.93691
-77.025328,38.937607
-77.037911,38.933856
-77.029692,38.962703
-77.029621,38.910505
-77.02962,38.910646
-77.0296233,38.9115416
-77.029622,38.911865
-77.029623,38.912197
-77.029622,38.912606
-77.029623,38.912698
-77.02962,38.9181114
-77.029619,38.919182
-77.02962,38.919222
-77.02962,38.919805
-77.029617,38.91988
-77.029619,38.919994
-77.029624,38.92007
-77.029632,38.920145
-77.029677,38.920499
-77.029692,38.92064
-77.029701,38.921083
-77.029705,38.922427
-77.029708,38.923374
-77.029711,38.923846
-77.029712,38.923881
-77.029711,38.925748
-77.029707,38.926742
-77.029707,38.927637
-77.029708,38.929443
-77.029709,38.929657
-77.029709,38.931323
-77.029709,38.931515
-77.029712,38.932161
-77.029723,38.932488
-77.029723,38.933075
-77.029727,38.933769
-77.029727,38.934571
-77.029726,38.934973
-77.029728,38.936181
-77.029719,38.936504
-77.029714,38.936645
-77.029706,38.937007
-77.029705,38.937604
-77.029706,38.937682
-77.029705,38.938744
-77.029705,38.939379
-77.029704,38.939742
-77.029705,38.94012
-77.029704,38.940805
-77.029704,38.943593
-77.029702,38.944089
-77.029703,38.944349
-77.029703,38.946446
-77.029702,38.946491
-77.029701,38.94872
-77.0297024,38.9497382
-77.0296915,38.9518868
-77.029694,38.955149
-77.029695,38.956217
-77.029696,38.958349
-77.029696,38.961038
-77.029694,38.961506
-77.029693,38.961738
-77.029695,38.962006
-77.029693,38.962175
-77.029692,38.962282
-77.0300434,38.9363777
-77.029474,38.937099
-77.027513,38.939741
-77.026725,38.940805
-77.033279,38.934191
-77.033301,38.93421
-77.033327,38.93423
-77.033721,38.934496
-77.033845,38.934578
-77.033889,38.934608
-77.03393,38.934639
-77.03397,38.934673
-77.034008,38.934707
-77.03411,38.934813
-77.034274,38.934967
-77.034716,38.935389
-77.034786,38.935455
-77.034883,38.935549
-77.03513,38.935785
-77.03543,38.936071
-77.035702,38.936332
-77.035842,38.93647
-77.035898,38.936532
-77.036005,38.936659
-77.036056,38.936723
-77.027202,38.937608
-77.030866,38.932481
-77.032873,38.9319
-77.033511,38.932142
-77.034433,38.932503
-77.035132,38.932773
-77.035766,38.933022
-77.0364582,38.933288
-77.0272,38.934569
-77.027592,38.934566
-77.027998,38.934569
-77.028379,38.93457
-77.028921,38.934568
-77.029607,38.93457
-77.029988,38.934569
-77.030868,38.934569
-77.031578,38.93457
-77.032196,38.934567
-77.025795,38.934017
-77.0258442,38.9340168
-77.0259557,38.9340142
-77.033175,38.935061
-77.033648,38.935199
-77.034654,38.935488
-77.0364577,38.93443
-77.027633,38.932965
-77.027558,38.933165
-77.027437,38.933479
-77.02722,38.934068
-77.027213,38.934097
-77.027207,38.934127
-77.027205,38.934157
-77.027205,38.934187
-77.0272,38.934428
-77.027202,38.935094
-77.027199,38.935412
-77.026086,38.927834
-77.0264235,38.9297968
-77.0267195,38.9317558
-77.0267575,38.9320008
-77.0268099,38.9323105
-77.030866,38.933172
-77.031402,38.933168
-77.032187,38.933168
-77.033101,38.933497
-77.033829,38.933538
-77.0341719,38.933553
-77.03424,38.933567
-77.034527,38.933683
-77.034828,38.9338
-77.035216,38.933949
-77.035693,38.934138
-77.030865,38.935296
-77.030957,38.935294
-77.031201,38.935296
-77.03233,38.935295
-77.032858,38.935602
-77.033734,38.935854
-77.034104,38.93596
-77.034439,38.936058
-77.02603,38.931823
-77.026913,38.932278
-77.02701,38.932246
-77.027295,38.932147
-77.027511,38.932074
-77.0281547,38.9318547
-77.0283784,38.9317805
-77.029325,38.931454
-77.03085,38.930932
-77.025495,38.932862
-77.030868,38.931037
-77.030867,38.933249
-77.030869,38.933642
-77.030869,38.934524
-77.02627,38.933757
-77.026309,38.933788
-77.026325,38.933815
-77.026343,38.933868
-77.026348,38.933893
-77.026354,38.933954
-77.026353,38.933986
-77.02635,38.934019
-77.026344,38.934051
-77.025919,38.935199
-77.025584,38.935677
-77.025467,38.935826
-77.025452,38.935843
-77.025382,38.935903
-77.0252784,38.9359875
-77.025139,38.936064
-77.02501,38.936115
-77.0353374,38.9328537
-77.0362006,38.9331937
-77.029704,38.9461242
-77.0297051,38.9462726
-77.0244804,38.9362479
-77.0245023,38.9361376
-77.0230845,38.932093
-77.0224361,38.9321508
-77.0216399,38.9322223
-77.0230212,38.9320975
-77.0290979,38.937605
-77.0302176,38.9321968
-77.0302565,38.9322627
-77.0302581,38.9324098
-77.0302848,38.9324429
-77.0290812,38.9325847
-77.0291196,38.9326594
-77.0291117,38.9345686
-77.0302943,38.934569
-77.0302969,38.9359822
-77.0302992,38.9359954
-77.0303101,38.936005
-77.0308662,38.9360088
-77.0303242,38.9360092
-77.0296225,38.9130283
-77.029621,38.9137066
-77.0321747,38.9311915
-77.0323308,38.9314749
-77.0321501,38.9315364
-77.0311638,38.9315397
-77.0309533,38.931584
-77.0308686,38.9315854
-77.0322058,38.9316479
-77.0322039,38.9320691
-77.0308676,38.9322169
-77.0310911,38.9322179
-77.0322029,38.9324817
-77.0324083,38.9303945
-77.0327178,38.9305051
-77.0327166,38.930394
-77.0253186,38.9372012
-77.0249398,38.9369939
-77.0257534,38.937198
-77.0248771,38.9365185
-77.0252755,38.9364843
-77.0255435,38.9361874
-77.0248216,38.9361586
-77.0257337,38.9364201
-77.0271987,38.9372443
-77.0252351,38.9362047
-77.0271395,38.9402453
-77.028126,38.9389178
-77.0292048,38.9366443
-77.028958,38.9370324
-77.0288453,38.9371429
-77.0271968,38.9367143
-77.0289788,38.9368936
-77.0292249,38.9368813
-77.0271981,38.9379852
-77.0274077,38.9366193
-77.0274085,38.9365653
-77.0271993,38.9358673
-77.0271972,38.9365662
-77.0274085,38.9362576
-77.0271981,38.9362616
-77.0274104,38.9358744
-77.0296183,38.919514
-77.0357331,38.9323273
-77.0358078,38.932244
-77.0358043,38.9321022
-77.0357724,38.9319481
-77.0357459,38.9319081
-77.034601,38.9314497
-77.0338471,38.9311772
-77.0335304,38.9311207
-77.0321972,38.9332637
-77.0322104,38.9335064
-77.0321448,38.933504
-77.0308683,38.9335086
-77.030866,38.9328239
-77.0321914,38.932817
-77.0330259,38.9338172
-77.0340873,38.933868
-77.0341393,38.933553
-77.0329372,38.933812
-77.0353369,38.9339966
-77.0349878,38.9345355
-77.0296955,38.9588278
-77.0296203,38.914511
-77.035952,38.936595
-77.0357813,38.936764
-77.034059,38.9370776
-77.0333064,38.9372333
-77.0333035,38.9364135
-77.033309,38.9361609
-77.0333152,38.9360459
-77.034523,38.936391
-77.0349728,38.9364197
-77.0350899,38.936379
-77.0351946,38.9363838
-77.0352963,38.9364437
-77.0355428,38.9364533
-77.0357293,38.9363589
-77.0332967,38.9378097
-77.0332906,38.9378979
-77.0333049,38.9368072
-77.0322246,38.9338546
-77.0321998,38.9352951
-77.032214,38.9356868
-77.0321857,38.9357556
-77.0321361,38.9357748
-77.0321611,38.9361126
-77.0322725,38.9361422
-77.032221,38.9364301
-77.0322246,38.9365071
-77.0322281,38.9367301
-77.0321993,38.9369406
-77.0308656,38.9361657
-77.0316229,38.9356262
-77.0314707,38.9355959
-77.0312195,38.9355876
-77.0308662,38.9355987
-77.032198,38.934949
-77.0308665,38.934938
-77.0322106,38.9342029
-77.030869,38.9342029
-77.0343675,38.9330633
-77.0350727,38.9333285
-77.0339099,38.9328853
-77.0296208,38.9110479
-77.0296215,38.9112079
-77.0296222,38.912539
-77.0297022,38.9476326
-77.0278608,38.9301605
-77.0291014,38.9306927
-77.0263109,38.9290567
-77.0264717,38.9301326
-77.029246,38.9306937
-77.029246,38.931077
-77.0281275,38.9312699
-77.0285001,38.934217
-77.0278924,38.9342078
-77.0278441,38.934166
-77.0278307,38.9340888
-77.0278173,38.9339845
-77.027946,38.9334024
-77.0280024,38.9332418
-77.0280278,38.9332063
-77.0284884,38.933192
-77.0261434,38.9279043
-77.0260514,38.9279152
-77.0261904,38.9288244
-77.0263417,38.9298051
-77.0264759,38.9307826
-77.0266097,38.9317667
-77.0266443,38.9320091
-77.0266967,38.9323189
-77.0268667,38.9326512
-77.0267538,38.9326611
-77.0267679,38.9327455
-77.0266548,38.9327576
-77.0267731,38.9328338
-77.0283614,38.9328363
-77.026769,38.9328914
-77.026762,38.9329184
-77.026747,38.9329634
-77.026716,38.9330264
-77.026405,38.9334214
-77.02636,38.9334774
-77.0251093,38.9351526
-77.0244256,38.9360705
-77.0297022,38.9466433
-77.029695,38.9578167
-77.0296955,38.9588014
-77.029704,38.9413373
-77.029704,38.9411804
-77.029711,38.9251419
-77.0321681,38.9369325
-77.0321033,38.9370691
-77.0321006,38.937608
-77.0321025,38.9372339
-77.0313657,38.9371421
-77.0302821,38.9371358
-77.0312772,38.9367019
-77.0297926,38.9367224
-77.0299334,38.9367853
-77.0302848,38.9368876
-77.0302767,38.9376049
-77.0271102,38.9331878
-77.0267173,38.9342174
-77.0266217,38.935002
-77.0260359,38.9348832
-77.0267881,38.9350681
-77.026827,38.9351342
-77.0268376,38.9353048
-77.026747,38.9354918
-77.0296949,38.920784
-77.0240108,38.9310123
-77.0240545,38.9320032
-77.0251427,38.9323927
-77.0243847,38.9324643
-77.0244419,38.932744
-77.0246296,38.9329412
-77.0244647,38.9329563
-77.0251611,38.9332225
-77.0246746,38.9332529
-77.0247196,38.9335647
-77.0297017,38.9493497
-77.0297011,38.9501492
-77.0297007,38.9502699
-77.0296222,38.9126264
===========END VERTICES============
