%
% This is a file generated by the Open Source, Arc-Routing Library (OAR Lib).
% For more information on OAR Lib, or the format please visit: 
% https://github.com/Olibear/ArcRoutingLibrary 
%

================================
Format: OAR Lib
Graph Type:UNDIRECTED
Problem Type:TRUCK_AND_DRONE
Fleet Size (k):10
Number of Depots:SINGLE_DEPOT
Alpha:0.9
Drones Per Vehicle (l):1
Drone Flight Duration (t_drone):1000
Truck Capacity (cap_truck):80
Depot ID(s) (d):599
N:693
M:865
================================

LINKS
Line Format:V1,V2,COST,REQUIRED
640,631,40,false
148,295,11,false
58,29,41,false
685,283,22,false
466,464,40,false
459,51,49,false
246,254,11,false
381,610,12,false
388,386,13,false
420,428,9,false
98,97,18,false
92,374,41,false
382,685,36,false
94,140,42,false
97,96,8,false
410,23,41,false
46,56,34,false
296,123,15,false
129,62,66,false
241,220,8,false
199,223,20,false
210,222,14,false
562,686,8,false
416,150,65,false
110,49,27,false
507,508,50,false
678,63,40,false
433,441,9,false
84,87,17,false
273,310,107,false
521,522,9,false
210,212,35,false
649,625,26,false
443,450,8,false
595,592,46,false
482,607,59,false
113,466,8,false
325,110,32,false
643,177,7,false
638,622,15,false
357,68,52,false
671,14,8,false
131,476,8,false
338,233,12,false
67,68,59,false
247,259,26,false
474,674,14,false
65,680,30,false
23,392,39,false
374,408,26,false
467,35,40,false
17,340,65,false
544,546,6,false
532,58,20,false
346,545,43,false
392,428,19,false
162,346,46,false
675,513,31,false
33,31,85,false
490,123,37,false
238,195,29,false
430,431,8,false
397,76,45,false
196,197,42,false
463,340,25,false
312,238,69,false
473,462,11,false
212,200,13,false
411,405,44,false
692,199,18,false
547,521,22,false
533,345,4,false
161,162,76,false
542,553,26,false
35,139,42,false
403,143,68,false
501,475,35,false
258,252,29,false
499,124,22,false
377,29,67,false
87,93,41,false
517,218,8,false
106,8,42,false
79,580,50,false
383,25,13,false
416,417,51,false
234,188,67,false
124,514,39,false
574,576,16,false
209,201,41,false
203,204,47,false
157,611,22,false
447,423,8,false
292,293,12,false
479,37,40,false
554,530,12,false
100,99,19,false
254,351,19,false
54,53,39,false
163,164,36,false
548,347,2,false
282,306,16,false
423,403,10,false
414,413,36,false
63,344,36,false
187,312,35,false
309,308,28,false
592,598,29,false
657,635,3,false
324,605,24,false
527,160,18,false
440,438,10,false
644,646,25,false
158,527,27,false
66,693,23,false
14,664,20,false
510,124,31,false
352,173,22,false
220,311,60,false
549,64,1,false
328,280,15,false
681,682,7,false
135,137,45,false
93,376,37,false
319,316,115,false
110,100,10,false
228,497,46,false
682,420,8,false
7,45,52,false
340,38,38,false
200,209,84,false
394,101,44,false
511,518,41,false
42,194,44,false
443,445,13,false
537,120,57,false
213,472,54,false
216,43,39,false
20,21,14,false
492,510,31,false
367,371,47,false
102,103,36,false
141,142,23,false
149,39,63,false
674,34,14,false
297,568,30,false
166,342,59,false
516,33,44,false
17,9,45,false
168,687,15,false
582,575,15,false
602,151,4,false
570,300,19,false
379,241,14,false
1,570,12,false
207,606,22,false
270,629,18,false
606,480,36,false
659,621,31,false
530,543,18,false
40,41,41,false
399,152,15,false
225,245,6,false
234,359,76,false
412,414,26,false
582,318,3,false
189,190,54,false
573,578,9,false
291,184,15,false
693,548,26,false
670,255,25,false
206,472,60,false
428,22,10,false
3,299,15,false
213,214,31,false
543,532,72,false
136,126,14,false
493,499,3,false
484,473,38,false
415,412,29,false
406,206,28,false
185,642,21,false
234,40,33,false
586,316,8,false
290,352,63,false
440,457,12,false
575,585,19,false
114,419,60,false
646,628,22,false
90,179,29,false
552,531,46,false
6,413,42,false
563,562,27,false
188,334,57,false
686,557,33,false
395,504,19,false
396,274,23,false
605,322,13,false
122,470,13,false
662,663,13,false
385,30,47,false
356,582,5,false
266,187,60,false
317,303,39,false
174,278,11,false
556,566,40,false
34,336,24,false
39,247,32,false
11,127,36,false
385,30,47,false
262,83,22,false
505,514,33,false
534,555,11,false
63,520,23,false
138,139,81,false
299,2,34,false
684,150,43,false
255,598,6,false
387,553,14,false
66,304,48,false
475,483,14,false
650,649,17,false
85,91,58,false
467,330,3,false
322,602,4,false
39,234,50,false
66,301,33,false
577,586,10,false
326,279,13,false
121,418,16,false
193,67,77,false
566,60,11,false
680,541,25,false
197,690,35,false
485,461,48,false
691,597,11,false
13,260,72,false
116,46,20,false
96,107,13,false
628,270,38,false
683,381,57,false
441,444,4,false
56,103,6,false
538,25,15,false
588,591,6,false
360,42,76,false
68,168,79,false
630,659,28,false
436,440,9,false
16,407,30,false
639,636,23,false
288,323,4,false
196,225,50,false
539,552,44,false
472,207,6,false
121,537,37,false
264,496,15,false
523,535,12,false
211,488,2,false
125,492,11,false
422,430,14,false
13,258,75,false
576,89,16,false
458,432,9,false
43,217,50,false
260,366,56,false
375,579,36,false
402,148,14,false
129,554,40,false
641,660,37,false
108,107,26,false
486,339,41,false
563,564,43,false
107,114,28,false
451,439,6,false
669,671,20,false
50,51,43,false
518,517,27,false
37,122,43,false
690,655,6,false
313,315,29,false
38,339,24,false
224,227,60,false
119,508,6,false
479,138,96,false
651,362,21,false
6,120,41,false
559,568,14,false
598,305,3,false
548,615,22,false
394,426,10,false
57,569,24,false
632,648,20,false
126,32,31,false
526,547,27,false
220,236,8,false
266,13,16,false
315,573,9,false
256,257,26,false
497,10,51,false
571,587,21,false
60,565,9,false
331,188,33,false
581,258,28,false
173,396,14,false
93,658,34,false
348,349,10,false
88,80,64,false
304,395,42,false
579,266,10,false
106,107,47,false
295,436,8,false
311,200,66,false
194,641,23,false
184,373,13,false
372,649,30,false
508,512,23,false
86,355,54,false
372,373,33,false
545,31,11,false
293,307,21,false
347,165,46,false
600,391,35,false
445,446,15,false
546,530,29,false
551,544,13,false
455,458,9,false
9,138,48,false
79,168,66,false
515,491,45,false
239,232,9,false
272,265,21,false
515,497,58,false
168,71,61,false
120,47,10,false
360,237,14,false
495,132,19,false
614,611,30,false
154,155,52,false
444,681,26,false
176,612,38,false
226,253,22,false
496,271,17,false
133,494,6,false
51,507,37,false
654,655,18,false
361,242,32,false
71,73,39,false
689,688,27,false
456,452,19,false
29,32,72,false
543,30,58,false
371,291,36,false
677,680,20,false
369,368,24,false
182,183,39,false
404,604,7,false
245,379,24,false
111,684,23,false
124,119,42,false
386,384,10,false
303,343,29,false
12,574,31,false
374,650,32,false
62,297,33,false
219,475,44,false
552,346,4,false
568,11,9,false
204,205,49,false
429,437,10,false
417,55,61,false
115,415,4,false
101,325,29,false
80,319,39,false
636,182,18,false
41,42,42,false
481,485,25,false
587,577,5,false
21,23,14,false
127,526,27,false
192,193,31,false
619,360,9,false
648,639,12,false
137,228,96,false
431,440,7,false
205,406,26,false
401,643,29,false
303,190,35,false
104,55,39,false
251,256,10,false
384,383,8,false
180,364,28,false
61,128,21,false
46,6,40,false
175,172,77,false
504,595,24,false
155,156,10,false
149,15,79,false
299,191,72,false
49,113,40,false
175,397,63,false
362,367,62,false
408,369,15,false
384,399,11,false
233,202,37,false
294,50,39,false
464,471,8,false
476,477,42,false
452,454,22,false
112,108,34,false
437,438,6,false
252,313,26,false
172,380,39,false
432,435,9,false
342,189,41,false
68,69,54,false
523,61,2,false
664,662,30,false
599,592,33,false
424,443,14,false
186,227,55,false
47,57,44,false
514,133,10,false
12,375,56,false
553,385,42,false
604,324,20,false
343,302,19,false
486,282,21,false
583,579,38,false
627,621,35,false
508,48,44,false
327,326,15,false
78,77,25,false
269,267,13,false
410,392,16,false
334,670,8,false
591,67,10,false
623,640,28,false
637,623,37,false
477,489,48,false
616,1,45,false
290,292,27,false
478,481,10,false
676,675,13,false
229,210,16,false
561,560,34,false
520,529,51,false
433,393,13,false
283,563,23,false
672,35,52,false
173,353,21,false
624,656,26,false
476,130,22,false
275,27,10,false
191,317,32,false
123,109,23,false
336,34,24,false
144,145,7,false
549,534,9,false
99,98,12,false
321,601,3,false
390,389,24,false
164,484,5,false
51,109,52,false
450,452,22,false
415,116,50,false
329,36,35,false
342,303,61,false
257,246,24,false
502,501,24,false
334,335,42,false
190,191,37,false
172,82,52,false
36,17,71,false
10,11,78,false
47,297,61,false
162,531,4,false
170,616,46,false
357,358,88,false
643,632,19,false
206,407,33,false
283,111,33,false
281,328,26,false
664,500,5,false
242,628,16,false
183,181,33,false
114,95,31,false
655,198,6,false
668,670,40,false
494,498,26,false
74,75,81,false
88,84,77,false
307,309,20,false
371,372,24,false
503,516,17,false
617,193,50,false
163,333,46,false
596,593,4,false
===========END LINKS============

VERTICES
Line Format:x,y
28.9608789,41.0087417
28.9612105,41.0086446
28.9616812,41.008406
28.9623095,41.0081462
28.9670963,41.0071556
28.9683562,41.0071062
28.9703275,41.0070304
28.9696031,41.0056905
28.965364,41.005212
28.9663511,41.0068453
28.9667302,41.0074825
28.9580051,41.0069673
28.9592491,41.0065182
28.9625643,41.0056069
28.9630656,41.0053757
28.9632959,41.0052904
28.9651171,41.0048543
28.9666453,41.0045173
28.966803,41.0045532
28.9670693,41.004671
28.967208,41.004729
28.9681297,41.0049005
28.9673546,41.0047704
28.9593425,41.009557
28.966971,41.0089097
28.9572979,41.0096235
28.9536311,41.0064588
28.9715767,41.0084019
28.965714,41.0080489
28.9659806,41.0086537
28.9639034,41.0077669
28.9654059,41.0074462
28.9637275,41.0070154
28.9636754,41.0066226
28.9645176,41.005476
28.9643164,41.0050559
28.9665575,41.0049325
28.9662648,41.0045775
28.9619928,41.0050592
28.9610918,41.005348
28.9606331,41.0054604
28.9601517,41.0055217
28.9618297,41.0036242
28.9624106,41.0044551
28.969718,41.0070535
28.9688308,41.0070857
28.9678168,41.0072993
28.967962,41.0062889
28.9687649,41.0055355
28.9678391,41.005555
28.9673406,41.0056153
28.9718656,41.0074142
28.9708589,41.0074115
28.9703996,41.0074084
28.9697537,41.0074071
28.9689421,41.0073733
28.9680638,41.007642
28.966179,41.0079593
28.967849,41.0077048
28.9675599,41.0077624
28.9669326,41.0078732
28.967251,41.0078345
28.9652494,41.0081624
28.9649342,41.0085053
28.964566,41.007602
28.9630247,41.0079777
28.9593564,41.0082441
28.959334,41.0087711
28.9593406,41.0092528
28.957322,41.0094937
28.9576845,41.0087576
28.9567315,41.0087782
28.9572285,41.0087837
28.9563017,41.0095017
28.9562704,41.0087792
28.9536861,41.0089612
28.9556694,41.0088162
28.9559614,41.0088033
28.9584006,41.0081888
28.9578787,41.0082107
28.9562653,41.008202
28.9552337,41.0082186
28.9587397,41.0074225
28.9573782,41.0075563
28.9562554,41.0076814
28.9543551,41.0077223
28.9574094,41.0074069
28.9571225,41.0082157
28.9581016,41.0074967
28.957612,41.0061182
28.9562371,41.0071691
28.9572562,41.0064648
28.9573375,41.00705
28.9702885,41.0066245
28.9696464,41.0063918
28.9689585,41.0060516
28.9689045,41.0059952
28.9688764,41.0058396
28.968885,41.005736
28.9690051,41.0056
28.9695919,41.0051573
28.9685584,41.0075199
28.9689612,41.007425
28.9692946,41.0074082
28.9713486,41.00741
28.9696223,41.0060642
28.9690742,41.0061151
28.9687756,41.0061059
28.9667292,41.0056705
28.9690795,41.0055331
28.9686711,41.0086752
28.9683927,41.0061729
28.9682999,41.005546
28.969337,41.0062551
28.9692197,41.0066169
28.9690594,41.007083
28.9681481,41.0066961
28.9680369,41.006461
28.9673956,41.0063917
28.9679208,41.0072628
28.9681217,41.0066403
28.9670437,41.0048336
28.9667737,41.0058684
28.96692,41.0064941
28.9661782,41.0065597
28.9657637,41.0073809
28.9663119,41.0074236
28.9666888,41.0078659
28.9674376,41.0084084
28.9658329,41.0059986
28.9656967,41.0057568
28.9660215,41.0062984
28.966823,41.0060666
28.9659169,41.0061241
28.9654059,41.0061538
28.9659194,41.0073778
28.9649284,41.0063179
28.9655995,41.0056025
28.9646913,41.0058267
28.9707396,41.0067676
28.9699808,41.0051222
28.969872,41.0049393
28.9693597,41.0043599
28.9690383,41.004153
28.9689774,41.0041138
28.9688909,41.0041541
28.9682509,41.0046273
28.9692199,41.0042512
28.9626211,41.0047532
28.9694322,41.0085785
28.9673804,41.0092676
28.9674872,41.008877
28.9695072,41.0097616
28.9627345,41.0094649
28.9626392,41.0090062
28.9627009,41.0089319
28.962828,41.0088661
28.9648836,41.0086936
28.96496,41.0092426
28.9653515,41.0088529
28.9641819,41.009317
28.9640738,41.0086436
28.9634993,41.0060965
28.9633312,41.005805
28.9632891,41.0087995
28.9624347,41.0070574
28.9632362,41.0069659
28.9584044,41.0087811
28.9583635,41.009552
28.960987,41.0095504
28.9550531,41.0088534
28.9546219,41.0082226
28.9540009,41.0071323
28.9536953,41.0082155
28.9549543,41.0088626
28.9552755,41.009502
28.9536858,41.00598
28.9538012,41.0067686
28.9577334,41.0063563
28.9561975,41.0057085
28.9550862,41.0062001
28.9546611,41.0056502
28.9548499,41.0059676
28.9555967,41.0066218
28.9560945,41.0068744
28.9587724,41.005579
28.9589059,41.0060636
28.9617724,41.0058
28.9619746,41.0076126
28.9613975,41.0078146
28.9610195,41.0079738
28.9605883,41.0080317
28.960239,41.0080938
28.9596292,41.0055448
28.9578353,41.0056091
28.9573718,41.0056285
28.9569083,41.005758
28.9564448,41.0059847
28.956462,41.0047865
28.9582873,41.0043983
28.9596343,41.0039558
28.9605097,41.0037675
28.9625832,41.0037746
28.9628469,41.0041383
28.963119,41.0045259
28.9634276,41.0049496
28.9640577,41.0046007
28.9623583,41.0043844
28.9591974,41.0041046
28.9585019,41.0047837
28.9634347,41.004377
28.9583517,41.0044963
28.9638891,41.0041545
28.964183,41.0039964
28.9624717,41.0036015
28.9613757,41.0036722
28.9620907,41.0040216
28.963797,41.0073256
28.9648598,41.006192
28.9577713,41.0050667
28.9552028,41.0055223
28.9586522,41.0047432
28.9566805,41.00474
28.9593335,41.0050628
28.9572105,41.0052049
28.9569256,41.005266
28.9586254,41.0051045
28.9652744,41.0071354
28.9583336,41.0048454
28.9559753,41.0053604
28.9581586,41.0049213
28.9561373,41.0054438
28.9606638,41.0040752
28.9614568,41.0052512
28.9562542,41.0054069
28.9578582,41.0050407
28.9596071,41.0049738
28.9581695,41.0055984
28.9560446,41.0054752
28.9595211,41.0045934
28.9576892,41.0050913
28.9558492,41.0053806
28.956627,41.00533
28.9549292,41.005583
28.9572681,41.0051925
28.9603151,41.0068683
28.9621161,41.0053305
28.96227,41.0056859
28.9601274,41.0064919
28.9600791,41.0063745
28.9610152,41.0068279
28.9593576,41.0072286
28.9568398,41.0050819
28.9602052,41.0069108
28.9621458,41.0065422
28.9609025,41.0068461
28.9605968,41.0068582
28.9596547,41.0071101
28.9622068,41.0055496
28.9600513,41.0063069
28.9602186,41.0068015
28.9589794,41.0073683
28.9611929,41.0071197
28.9610956,41.0068082
28.9610849,41.0067793
28.9590786,41.0065779
28.9601596,41.0067186
28.960865,41.0064494
28.9601488,41.0066093
28.9556882,41.0049257
28.9611788,41.0070809
28.9609776,41.0066174
28.9535858,41.0063189
28.9535683,41.0071311
28.953584,41.0063843
28.9535626,41.008977
28.9536443,41.0059796
28.9535705,41.0082162
28.9667488,41.003194
28.966711,41.0034808
28.9666561,41.0038307
28.9666458,41.0041106
28.9683024,41.0087624
28.9684826,41.0088481
28.9687262,41.0089986
28.9690318,41.0092344
28.9692379,41.0094599
28.9693718,41.0096517
28.9656243,41.0092704
28.9549988,41.0071393
28.95548,41.0065254
28.9549881,41.0069042
28.9549183,41.0068117
28.9678113,41.0052087
28.969119,41.0042022
28.9668052,41.0059952
28.9671749,41.0075494
28.9618084,41.0083535
28.9615403,41.0084774
28.960518,41.0087635
28.9626594,41.0080608
28.9608244,41.0072287
28.9611779,41.0075569
28.9629225,41.0075625
28.9621797,41.0066044
28.9666508,41.0039754
28.9547521,41.0066822
28.9542159,41.0065851
28.9545322,41.0066376
28.9548485,41.0063053
28.957533,41.0045587
28.9585092,41.006154
28.9590901,41.0073274
28.9597956,41.0073915
28.9591985,41.007566
28.9593439,41.0078605
28.960793,41.0077481
28.9600084,41.0078141
28.9579831,41.0078762
28.964673,41.0043551
28.9688136,41.009066
28.9673869,41.009325
28.9694147,41.0096663
28.9674405,41.0096466
28.9693443,41.0053331
28.9667361,41.0033067
28.9667178,41.0034334
28.9666912,41.003607
28.963915,41.0051383
28.9640628,41.0055724
28.9614253,41.0059256
28.9642314,41.0059506
28.964023,41.0059813
28.9620017,41.006276
28.9615351,41.0063931
28.9636185,41.006414
28.9660032,41.0039573
28.9607261,41.0041664
28.966182,41.0043794
28.9658447,41.0046818
28.9611216,41.0072102
28.9617981,41.0072787
28.9609642,41.0073585
28.964851,41.0082555
28.9621226,41.0082166
28.9639873,41.0082373
28.9631665,41.0084055
28.9616175,41.0092077
28.9615181,41.009241
28.9615171,41.0095483
28.960008,41.0069822
28.9542599,41.0071341
28.9540998,41.007303
28.9595433,41.0074652
28.9549914,41.0077084
28.9600986,41.0078134
28.9599514,41.0087698
28.9600814,41.0095471
28.9610651,41.0046394
28.9597464,41.0049173
28.9554914,41.005459
28.9551556,41.0055328
28.9547547,41.0056267
28.9559172,41.0058325
28.9558272,41.0058723
28.9606669,41.0061143
28.9555179,41.0060091
28.9562218,41.0061699
28.956357,41.0063509
28.9581522,41.0062471
28.9558406,41.0063526
28.9560249,41.0065126
28.9557184,41.0066835
28.9567788,41.0065277
28.9586086,41.0067605
28.957312,41.0067267
28.9659652,41.0086194
28.9573109,41.0046059
28.9575325,41.005129
28.9541664,41.0082191
28.9706109,41.0084784
28.9676405,41.00886
28.9671148,41.0089074
28.9672017,41.0089357
28.9661481,41.0090513
28.9672199,41.0090244
28.9655103,41.0091705
28.967168,41.0091264
28.9670682,41.0091902
28.9668003,41.0092508
28.9663481,41.0092664
28.9678101,41.0048346
28.9686109,41.0049738
28.9690912,41.005047
28.9628482,41.0071932
28.9538379,41.0071318
28.9542119,41.0089146
28.9635104,41.0067495
28.967319,41.0088964
28.9548032,41.0050995
28.9540986,41.0059756
28.9693293,41.0043363
28.9698052,41.0048638
28.9674439,41.0098801
28.9708259,41.0070133
28.9632666,41.0047295
28.9636276,41.0051951
28.9564977,41.0064317
28.9539249,41.0048815
28.9678292,41.004697
28.9713458,41.0069832
28.9688741,41.0066034
28.9681783,41.0067603
28.9685841,41.0066639
28.9692086,41.0066493
28.9692098,41.0080217
28.9698019,41.0079472
28.9680597,41.0065093
28.9686485,41.0063927
28.9681215,41.0048548
28.9687192,41.0048492
28.9687581,41.0043594
28.9697007,41.0048853
28.9686227,41.0047926
28.9688372,41.0045517
28.9691034,41.004964
28.96954,41.0047986
28.968026,41.0048743
28.9688694,41.0044687
28.9688828,41.0042784
28.9689687,41.0043068
28.9692342,41.0045942
28.9684647,41.0049515
28.9691591,41.0048088
28.9692691,41.0046671
28.9690733,41.0042634
28.9689606,41.004412
28.969023,41.0044181
28.9691457,41.0048573
28.9690395,41.0043377
28.968515,41.0048832
28.9692047,41.0047845
28.9687139,41.0046914
28.9685416,41.0048608
28.968738,41.004578
28.9687409,41.0044435
28.9696151,41.0049019
28.9691081,41.0044768
28.969109,41.0045071
28.9688087,41.0046898
28.9691215,41.0049059
28.9690544,41.0047281
28.9690652,41.0044221
28.9693037,41.0047538
28.9692127,41.0044444
28.9691108,41.0045699
28.9691537,41.0043877
28.9692074,41.0045173
28.9672642,41.0051849
28.9640918,41.0062658
28.9656207,41.0044967
28.96392,41.0056377
28.9657699,41.004466
28.9682598,41.0059049
28.9646791,41.0044246
28.9682115,41.0055477
28.9640733,41.005595
28.9664219,41.0045526
28.965701,41.0042674
28.9671739,41.0047768
28.9683456,41.0059211
28.9640023,41.0046313
28.9638053,41.0056713
28.9639633,41.0065043
28.9643642,41.0062947
28.9657337,41.0058224
28.9661838,41.005662
28.9647016,41.0042754
28.9666479,41.0052764
28.9646117,41.0043046
28.9648091,41.0042699
28.9647328,41.0043321
28.9642149,41.0063498
28.9633823,41.0057917
28.9650894,41.0043382
28.9666456,41.0042943
28.96403,41.0061417
28.9634514,41.0043688
28.966698,41.0054927
28.9663742,41.0060041
28.9660578,41.0063589
28.9662319,41.0066484
28.9669773,41.0067091
28.9668115,41.0060205
28.9659311,41.0061477
28.9611337,41.0069332
28.9657817,41.0069987
28.9671091,41.0059798
28.9669716,41.0066877
28.9628261,41.0055043
28.9645584,41.0065728
28.9645986,41.0067793
28.9630267,41.0070975
28.9626642,41.0071026
28.9664788,41.0062429
28.9655481,41.0064757
28.9673895,41.005942
28.9674552,41.0063809
28.9614107,41.0068324
28.9665783,41.006575
28.9639518,41.0068547
28.9674686,41.0065809
28.9647492,41.0069375
28.966842,41.0061503
28.9655619,41.0065066
28.9632173,41.0070971
28.9638681,41.0072837
28.9641546,41.0071886
28.963721,41.0073753
28.9653311,41.0083573
28.9664547,41.0076475
28.9665539,41.0076495
28.9669498,41.0078779
28.9667149,41.0076759
28.9622892,41.008528
28.9660015,41.0073874
28.9651487,41.0088255
28.9669697,41.0087365
28.9655131,41.0087914
28.9668409,41.0085058
28.9641142,41.008634
28.9664062,41.0079184
28.962156,41.008204
28.9650279,41.0085044
28.9669919,41.0079734
28.9652745,41.008449
28.9677207,41.0067773
28.966803,41.0089265
28.9639468,41.0078459
28.964234,41.0093122
28.9647593,41.0080687
28.9655776,41.0089247
28.9666435,41.0085397
28.9668411,41.0082069
28.9639044,41.007864
28.9668034,41.0082487
28.9662401,41.0075402
28.9631626,41.0083938
28.9649311,41.0084976
28.9642016,41.0091149
28.966986,41.008213
28.9640281,41.0082291
28.9656636,41.009142
28.9669793,41.008482
